Price,Close,High,Low,Open,Volume,company_name,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,GOOG,GOOG,GOOG,GOOG,GOOG,MSFT,MSFT,MSFT,MSFT,MSFT,AMZN,AMZN,AMZN,AMZN,AMZN,TSLA,TSLA,TSLA,TSLA,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-24,226.5735626220703,228.5466380182851,224.93930782860403,227.8490778167103,43556100.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-09-24,,,,,,AMAZON,,,,,,,,,,,193.9600067138672,195.3699951171875,190.1300048828125,194.27000427246094,43478900.0,,,,,
2024-09-25,,,,,,MICROSOFT,,,,,,429.59515380859375,430.599285430914,426.0757780554542,427.3284243659067,13396400.0,,,,,,,,,,
2024-09-25,,,,,,TESLA,,,,,,,,,,,,,,,,257.0199890136719,257.04998779296875,252.27999877929688,252.5399932861328,65034300.0
2024-09-25,225.5770721435547,226.49384776666977,223.23531278607823,224.14211370551686,42308700.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-09-25,,,,,,AMAZON,,,,,,,,,,,192.52999877929688,193.9499969482422,192.16000366210938,193.75,26391100.0,,,,,
2024-09-25,,,,,,GOOGLE,162.62002563476562,163.84423017025003,162.4055021045772,162.6000667710883,13607900.0,,,,,,,,,,,,,,,
2024-09-26,226.72303771972656,227.69960067739044,224.62042810744603,226.50380712846774,36636700.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-09-26,,,,,,GOOGLE,163.4581298828125,165.12433738176023,163.1288771112858,164.65540300026643,18234500.0,,,,,,,,,,,,,,,
2024-09-26,,,,,,AMAZON,,,,,,,,,,,191.16000366210938,194.52999877929688,189.5399932861328,194.30999755859375,36334900.0,,,,,
2024-09-26,,,,,,MICROSOFT,,,,,,428.7998352050781,432.7666042682911,426.6325297741478,432.5578349333773,14492000.0,,,,,,,,,,
2024-09-26,,,,,,TESLA,,,,,,,,,,,,,,,,254.22000122070312,261.75,251.52999877929688,260.6000061035156,67142200.0
2024-09-27,,,,,,TESLA,,,,,,,,,,,,,,,,260.4599914550781,260.70001220703125,254.1199951171875,257.3800048828125,70988100.0
2024-09-27,226.99208068847656,228.71603171782343,226.50380681299467,227.6597471643239,34026000.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-09-27,,,,,,MICROSOFT,,,,,,425.5289306640625,429.3366572153901,424.982143776937,429.0085608111411,14896100.0,,,,,,,,,,
2024-09-27,,,,,,GOOGLE,164.91481018066406,166.59100475314528,163.4581326837826,163.5379529228678,13604300.0,,,,,,,,,,,,,,,
2024-09-27,,,,,,AMAZON,,,,,,,,,,,187.97000122070312,190.89999389648438,187.33999633789062,190.67999267578125,36002300.0,,,,,
2024-09-30,,,,,,MICROSOFT,,,,,,427.7956848144531,427.9150119120048,422.8943842039572,425.7178520466358,16807300.0,,,,,,,,,,
2024-09-30,,,,,,AMAZON,,,,,,,,,,,186.3300018310547,188.49000549316406,184.64999389648438,187.13999938964844,41583900.0,,,,,
2024-09-30,232.183837890625,232.183837890625,228.84556632808733,229.234199611622,54541900.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-09-30,,,,,,GOOGLE,166.8105010986328,166.9801133920327,164.26628624932783,164.40596785707794,14070100.0,,,,,,,,,,,,,,,
2024-09-30,,,,,,TESLA,,,,,,,,,,,,,,,,261.6300048828125,264.8599853515625,255.77000427246094,259.0400085449219,80705700.0
2024-10-01,,,,,,TESLA,,,,,,,,,,,,,,,,258.0199890136719,263.9800109863281,248.52999877929688,262.6700134277344,87397600.0
2024-10-01,,,,,,GOOGLE,168.03770446777344,170.05312356675083,165.5234203103271,168.47670815509065,18629500.0,,,,,,,,,,,,,,,
2024-10-01,,,,,,MICROSOFT,,,,,,418.24163818359375,425.9863098334652,416.37257469880086,425.95648564338745,19092900.0,,,,,,,,,,
2024-10-01,,,,,,AMAZON,,,,,,,,,,,185.1300048828125,186.19000244140625,183.4499969482422,184.89999389648438,36044900.0,,,,,
2024-10-01,225.41761779785156,228.8455550815525,222.95626872131422,228.71602079696683,63285000.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-10-02,,,,,,TESLA,,,,,,,,,,,,,,,,249.02000427246094,251.16000366210938,241.5,247.5500030517578,93983900.0
2024-10-02,,,,,,AMAZON,,,,,,,,,,,184.75999450683594,186.60000610351562,184.0399932861328,184.44000244140625,23704100.0,,,,,
2024-10-02,225.98562622070312,226.57355589970402,222.2388023482828,225.09874435066007,32880600.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-10-02,,,,,,GOOGLE,166.9302215576172,168.49666513124245,165.87263008138385,167.37919706037525,12745000.0,,,,,,,,,,,,,,,
2024-10-02,,,,,,MICROSOFT,,,,,,414.70233154296875,420.35921848784164,414.28476256993423,420.12059464326444,16582300.0,,,,,,,,,,
2024-10-03,,,,,,AMAZON,,,,,,,,,,,181.9600067138672,183.44000244140625,180.8800048828125,183.0500030517578,30204300.0,,,,,
2024-10-03,,,,,,MICROSOFT,,,,,,414.11578369140625,417.1082451347957,411.8788784861643,415.19943635003835,13686400.0,,,,,,,,,,
2024-10-03,,,,,,TESLA,,,,,,,,,,,,,,,,240.66000366210938,249.7899932861328,237.80999755859375,244.47999572753906,80729200.0
2024-10-03,224.8795166015625,226.01552277761738,222.53775735368686,224.35137431302277,34044200.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-10-03,,,,,,GOOGLE,166.83045959472656,167.52886763193206,164.994624608732,165.4436153407923,11004300.0,,,,,,,,,,,,,,,
2024-10-04,,,,,,MICROSOFT,,,,,,413.6385803222656,417.30710741019845,412.554927626964,415.8058857128688,19169700.0,,,,,,,,,,
2024-10-04,,,,,,AMAZON,,,,,,,,,,,186.50999450683594,187.60000610351562,183.60000610351562,185.75,40890300.0,,,,,
2024-10-04,,,,,,GOOGLE,168.17738342285156,169.1651417037373,166.58102439541923,168.95561168385737,11422100.0,,,,,,,,,,,,,,,
2024-10-04,226.0055694580078,227.20136306464835,223.3449237414969,227.1017072618697,37245100.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-10-04,,,,,,TESLA,,,,,,,,,,,,,,,,250.0800018310547,250.9600067138672,244.5800018310547,246.69000244140625,86573200.0
2024-10-07,,,,,,MICROSOFT,,,,,,407.1565246582031,414.68244492002515,406.6196589116371,413.5789195776064,20919800.0,,,,,,,,,,
2024-10-07,,,,,,TESLA,,,,,,,,,,,,,,,,240.8300018310547,249.8300018310547,240.6999969482422,249.0,68113300.0
2024-10-07,,,,,,GOOGLE,164.016845703125,169.51433291164238,163.7574413654542,168.7560635386529,14034700.0,,,,,,,,,,,,,,,
2024-10-07,,,,,,AMAZON,,,,,,,,,,,180.8000030517578,183.60000610351562,180.25,182.9499969482422,42364200.0,,,,,
2024-10-07,220.91348266601562,224.89947175407843,220.5547430398763,223.71363756752507,39505400.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-10-08,,,,,,GOOGLE,165.32386779785156,165.72296895610333,163.9370236242508,165.0544764190507,11723900.0,,,,,,,,,,,,,,,
2024-10-08,,,,,,TESLA,,,,,,,,,,,,,,,,244.5,246.2100067138672,240.55999755859375,243.55999755859375,56303200.0
2024-10-08,224.9791717529297,225.1884276449642,222.46799461113406,223.51431968732726,31855700.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-10-08,,,,,,MICROSOFT,,,,,,412.2964172363281,413.24090045920747,405.79450128292336,408.50859351504334,19229300.0,,,,,,,,,,
2024-10-08,,,,,,AMAZON,,,,,,,,,,,182.72000122070312,183.08999633789062,180.9199981689453,181.9199981689453,26372100.0,,,,,
2024-10-09,,,,,,MICROSOFT,,,,,,415.0303955078125,417.93341460570645,411.88878290651843,413.4397013585542,14974300.0,,,,,,,,,,
2024-10-09,,,,,,TESLA,,,,,,,,,,,,,,,,241.0500030517578,247.42999267578125,239.50999450683594,243.82000732421875,66289500.0
2024-10-09,228.7359619140625,228.94523301761674,224.0424685900414,224.44106139019914,33591100.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-10-09,,,,,,GOOGLE,162.6898651123047,165.8825983372775,160.75426631287192,164.48078878674917,19666400.0,,,,,,,,,,,,,,,
2024-10-09,,,,,,AMAZON,,,,,,,,,,,185.1699981689453,185.85000610351562,182.0500030517578,182.82000732421875,26343100.0,,,,,
2024-10-10,,,,,,TESLA,,,,,,,,,,,,,,,,238.77000427246094,242.7899932861328,232.33999633789062,241.80999755859375,83087100.0
2024-10-10,,,,,,MICROSOFT,,,,,,413.41986083984375,414.92108254210694,410.74551386798254,412.81342552487126,13848400.0,,,,,,,,,,
2024-10-10,,,,,,AMAZON,,,,,,,,,,,186.64999389648438,188.1300048828125,185.8300018310547,187.1300048828125,27785000.0,,,,,
2024-10-10,,,,,,GOOGLE,162.80958557128906,163.93803021658485,161.27308796158508,161.7420223125794,12900500.0,,,,,,,,,,,,,,,
2024-10-10,228.23770141601562,228.6960967971132,226.3742566041183,226.98212047614993,28183500.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-10-11,,,,,,GOOGLE,164.1465606689453,164.89485824555993,162.1311415998337,162.95925941151893,10946000.0,,,,,,,,,,,,,,,
2024-10-11,,,,,,TESLA,,,,,,,,,,,,,,,,217.8000030517578,223.33999633789062,214.3800048828125,220.1300048828125,142628900.0
2024-10-11,,,,,,MICROSOFT,,,,,,413.89703369140625,414.70231708134946,410.84489374484957,413.7180885691892,14144900.0,,,,,,,,,,
2024-10-11,,,,,,AMAZON,,,,,,,,,,,188.82000732421875,189.92999267578125,186.3000030517578,186.6300048828125,25751600.0,,,,,
2024-10-11,226.75294494628906,228.60643037956845,226.54367384020586,228.4968150773993,31759200.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-10-14,,,,,,AMAZON,,,,,,,,,,,187.5399932861328,189.8300018310547,187.36000061035156,189.77999877929688,22614400.0,,,,,
2024-10-14,,,,,,GOOGLE,165.972412109375,167.23951840464235,164.40596850811767,164.53567829588263,9981800.0,,,,,,,,,,,,,,,
2024-10-14,,,,,,TESLA,,,,,,,,,,,,,,,,219.16000366210938,221.91000366210938,213.74000549316406,220.1300048828125,86291900.0
2024-10-14,,,,,,MICROSOFT,,,,,,416.7006530761719,421.5721293976272,415.09005586184196,415.3386008817118,16653100.0,,,,,,,,,,
2024-10-14,230.48980712890625,230.91829362955485,227.79926770980506,227.89890830734765,39882100.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-10-15,,,,,,TESLA,,,,,,,,,,,,,,,,219.57000732421875,224.25999450683594,217.1199951171875,220.00999450683594,62988800.0
2024-10-15,,,,,,AMAZON,,,,,,,,,,,187.69000244140625,188.41000366210938,184.5800018310547,187.6300048828125,32178900.0,,,,,
2024-10-15,,,,,,GOOGLE,166.52114868164062,168.70618005069358,165.67308722562564,166.7606093878907,14829300.0,,,,,,,,,,,,,,,
2024-10-15,,,,,,MICROSOFT,,,,,,416.3029479980469,420.02120204810905,412.84322081195853,419.7229298265709,18900200.0,,,,,,,,,,
2024-10-15,233.03086853027344,236.65811760908664,231.5560417756155,232.79170373632726,64751400.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-10-16,,,,,,TESLA,,,,,,,,,,,,,,,,221.3300018310547,222.82000732421875,218.92999267578125,221.39999389648438,49632800.0
2024-10-16,,,,,,AMAZON,,,,,,,,,,,186.88999938964844,187.77999877929688,185.61000061035156,187.0500030517578,23456800.0,,,,,
2024-10-16,230.96810913085938,231.3069145139278,229.0349022193022,230.78874694170784,34082200.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-10-16,,,,,,GOOGLE,166.3615264892578,166.90029405802036,164.8409837085831,165.65313140202477,9968500.0,,,,,,,,,,,,,,,
2024-10-16,,,,,,MICROSOFT,,,,,,413.6982116699219,413.93680518127485,408.09105177334885,412.7537587941709,15508900.0,,,,,,,,,,
2024-10-17,,,,,,MICROSOFT,,,,,,414.2947082519531,420.0410676802283,413.17127995027164,419.9018679111856,14820000.0,,,,,,,,,,
2024-10-17,231.33682250976562,233.0308799404877,229.71254238803704,232.6123377292532,32993800.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-10-17,,,,,,TESLA,,,,,,,,,,,,,,,,220.88999938964844,222.0800018310547,217.89999389648438,221.58999633789062,50791800.0
2024-10-17,,,,,,AMAZON,,,,,,,,,,,187.52999877929688,188.94000244140625,186.0,188.22000122070312,25039400.0,,,,,
2024-10-17,,,,,,GOOGLE,164.13658142089844,167.54881670544276,163.99689980892833,167.0000773025163,15113400.0,,,,,,,,,,,,,,,
2024-10-18,,,,,,TESLA,,,,,,,,,,,,,,,,220.6999969482422,222.27999877929688,219.22999572753906,220.7100067138672,49611900.0
2024-10-18,,,,,,AMAZON,,,,,,,,,,,188.99000549316406,190.74000549316406,186.27999877929688,187.14999389648438,37417700.0,,,,,
2024-10-18,234.17684936523438,235.35270879965356,233.1903116322836,235.35270879965356,46431500.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-10-18,,,,,,GOOGLE,164.67535400390625,165.99234980298428,164.3760319327944,164.49575467157797,13091300.0,,,,,,,,,,,,,,,
2024-10-18,,,,,,MICROSOFT,,,,,,415.7263488769531,417.2076674979936,413.8374127793913,414.7122961104646,17145300.0,,,,,,,,,,
2024-10-21,,,,,,TESLA,,,,,,,,,,,,,,,,218.85000610351562,220.47999572753906,215.72999572753906,218.89999389648438,47329000.0
2024-10-21,235.6516571044922,236.02037141360947,233.62876897482323,233.62876897482323,36254500.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-10-21,,,,,,AMAZON,,,,,,,,,,,189.07000732421875,189.4600067138672,186.39999389648438,188.0500030517578,24639400.0,,,,,
2024-10-21,,,,,,GOOGLE,165.4236602783203,165.8427051102763,163.93204336640198,164.20642828942988,11384000.0,,,,,,,,,,,,,,,
2024-10-21,,,,,,MICROSOFT,,,,,,416.3427429199219,416.5216880571269,411.3420182082338,413.6982202013397,14206100.0,,,,,,,,,,
2024-10-22,235.03382873535156,235.3925683333293,231.7852533575211,233.07072804715946,38846600.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-10-22,,,,,,GOOGLE,166.44134521484375,167.08986370041146,164.29621633151714,164.32614701705697,11958600.0,,,,,,,,,,,,,,,
2024-10-22,,,,,,MICROSOFT,,,,,,425.0219421386719,428.07405197206367,415.6070554250592,416.0544182638452,25482200.0,,,,,,,,,,
2024-10-22,,,,,,AMAZON,,,,,,,,,,,189.6999969482422,191.52000427246094,186.97999572753906,188.35000610351562,29650600.0,,,,,
2024-10-22,,,,,,TESLA,,,,,,,,,,,,,,,,217.97000122070312,218.22000122070312,215.25999450683594,217.30999755859375,43268700.0
2024-10-23,229.95169067382812,234.31635331873264,226.96219904424217,233.26006870913344,52287000.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-10-23,,,,,,AMAZON,,,,,,,,,,,184.7100067138672,189.16000366210938,183.69000244140625,188.85000610351562,31937100.0,,,,,
2024-10-23,,,,,,MICROSOFT,,,,,,422.1288757324219,428.5711433507003,420.0709156477079,428.35242251551375,19654400.0,,,,,,,,,,
2024-10-23,,,,,,TESLA,,,,,,,,,,,,,,,,213.64999389648438,218.72000122070312,212.11000061035156,217.1300048828125,80938900.0
2024-10-23,,,,,,GOOGLE,164.1066436767578,167.2195719618869,163.26156615464373,166.05221433986773,12754300.0,,,,,,,,,,,,,,,
2024-10-24,,,,,,AMAZON,,,,,,,,,,,186.3800048828125,187.11000061035156,183.86000061035156,185.25,21647400.0,,,,,
2024-10-24,,,,,,GOOGLE,164.1565399169922,164.67536385635017,162.40054033844325,164.21640128996543,12764400.0,,,,,,,,,,,,,,,
2024-10-24,,,,,,MICROSOFT,,,,,,422.25811767578125,423.5008427798279,419.94166109145596,422.85460145374896,13581600.0,,,,,,,,,,
2024-10-24,,,,,,TESLA,,,,,,,,,,,,,,,,260.4800109863281,262.1199951171875,242.64999389648438,244.67999267578125,204491900.0
2024-10-24,229.76235961914062,230.0114839114603,227.60992208421712,229.17441473320775,31109500.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-10-25,230.5994110107422,232.40306843409212,228.76585988907573,228.935262581316,38802300.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-10-25,,,,,,GOOGLE,166.61094665527344,167.0200044057247,164.85493202249762,164.98963532280627,14566400.0,,,,,,,,,,,,,,,
2024-10-25,,,,,,TESLA,,,,,,,,,,,,,,,,269.19000244140625,269.489990234375,255.32000732421875,256.010009765625,161611900.0
2024-10-25,,,,,,MICROSOFT,,,,,,425.658203125,430.0027653012564,424.0874119188817,424.2763085648032,16899100.0,,,,,,,,,,
2024-10-25,,,,,,AMAZON,,,,,,,,,,,187.8300018310547,190.4499969482422,187.52999877929688,187.85000610351562,29362100.0,,,,,
2024-10-28,,,,,,TESLA,,,,,,,,,,,,,,,,262.510009765625,273.5400085449219,262.239990234375,270.0,107653600.0
2024-10-28,,,,,,MICROSOFT,,,,,,424.1072692871094,429.426138690306,423.8189485737485,429.14776948636137,14882400.0,,,,,,,,,,
2024-10-28,,,,,,AMAZON,,,,,,,,,,,188.38999938964844,190.2100067138672,188.2100067138672,189.57000732421875,27930800.0,,,,,
2024-10-28,232.5824432373047,233.9077863541258,231.73542973016842,232.50273684103132,36087100.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-10-28,,,,,,GOOGLE,167.9578857421875,170.21874866254464,165.41367087628183,170.20277852548895,20858300.0,,,,,,,,,,,,,,,
2024-10-29,232.85150146484375,233.50919327337175,231.50623935322642,232.28350596136286,35417200.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-10-29,,,,,,AMAZON,,,,,,,,,,,190.8300018310547,191.4600067138672,187.82000732421875,188.5800018310547,35690200.0,,,,,
2024-10-29,,,,,,TESLA,,,,,,,,,,,,,,,,259.5199890136719,264.9800109863281,255.50999450683594,264.510009765625,80521800.0
2024-10-29,,,,,,GOOGLE,170.75152587890625,171.46989275694872,168.27715953462263,169.0005047106586,28916100.0,,,,,,,,,,,,,,,
2024-10-29,,,,,,MICROSOFT,,,,,,429.43609619140625,430.64899709836675,423.32186444879665,425.5090727531412,17644100.0,,,,,,,,,,
2024-10-30,,,,,,GOOGLE,175.7401885986328,183.37281818194802,175.34608092530422,181.9959609227769,49698300.0,,,,,,,,,,,,,,,
2024-10-30,,,,,,TESLA,,,,,,,,,,,,,,,,257.54998779296875,263.3500061035156,255.82000732421875,258.0400085449219,53993600.0
2024-10-30,229.29400634765625,232.65219696606212,228.74592985962587,231.79520878623467,47070900.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-10-30,,,,,,AMAZON,,,,,,,,,,,192.72999572753906,195.61000061035156,192.4199981689453,194.6999969482422,37707600.0,,,,,
2024-10-30,,,,,,MICROSOFT,,,,,,430.0127258300781,435.9479823564893,429.5852356603292,434.8941538571239,29749100.0,,,,,,,,,,
2024-10-31,225.11868286132812,229.02495000446748,224.5805658660821,228.53666090957242,64370100.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-10-31,,,,,,AMAZON,,,,,,,,,,,186.39999389648438,190.60000610351562,185.22999572753906,190.50999450683594,75146800.0,,,,,
2024-10-31,,,,,,TESLA,,,,,,,,,,,,,,,,249.85000610351562,259.75,249.25,257.989990234375,66575300.0
2024-10-31,,,,,,MICROSOFT,,,,,,403.9850769042969,413.7379809491165,403.93534969689097,412.9426186903331,53971000.0,,,,,,,,,,
2024-10-31,,,,,,GOOGLE,172.2980194091797,178.0150088186449,172.1683096199305,174.32341036482913,32801900.0,,,,,,,,,,,,,,,
2024-11-01,222.1291961669922,224.56065178607977,219.49844414747824,220.1959891516409,65276700.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-11-01,,,,,,MICROSOFT,,,,,,407.981689453125,413.0818383039077,405.12839737386855,406.6296190582037,24230400.0,,,,,,,,,,
2024-11-01,,,,,,AMAZON,,,,,,,,,,,197.92999267578125,200.5,197.02000427246094,199.0,99687800.0,,,,,
2024-11-01,,,,,,GOOGLE,172.2581024169922,173.42546007693375,169.92341754541656,171.15062135368265,21752900.0,,,,,,,,,,,,,,,
2024-11-01,,,,,,TESLA,,,,,,,,,,,,,,,,248.97999572753906,254.0,246.6300048828125,252.0399932861328,57544800.0
2024-11-04,,,,,,AMAZON,,,,,,,,,,,195.77999877929688,197.3300018310547,194.30999755859375,196.4499969482422,38492100.0,,,,,
2024-11-04,,,,,,MICROSOFT,,,,,,406.0827941894531,408.03140902561756,403.2096294840388,407.414991879503,19672300.0,,,,,,,,,,
2024-11-04,,,,,,GOOGLE,170.2925567626953,171.52974749911522,169.1002772755517,170.8512983761494,16194000.0,,,,,,,,,,,,,,,
2024-11-04,,,,,,TESLA,,,,,,,,,,,,,,,,242.83999633789062,248.89999389648438,238.8800048828125,244.55999755859375,68802400.0
2024-11-04,221.23233032226562,222.0095968952219,218.94039900502227,220.21591416091667,44944500.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-11-05,222.66729736328125,223.1655459656629,220.36539125313263,221.02308305755813,28111300.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-11-05,,,,,,GOOGLE,171.0209197998047,171.70635684531885,169.98327197206876,170.4422345159045,12518300.0,,,,,,,,,,,,,,,
2024-11-05,,,,,,TESLA,,,,,,,,,,,,,,,,251.44000244140625,255.27999877929688,246.2100067138672,247.33999633789062,69282500.0
2024-11-05,,,,,,MICROSOFT,,,,,,409.0653381347656,412.4853201284023,405.7050045203228,405.99332524640585,17626000.0,,,,,,,,,,
2024-11-05,,,,,,AMAZON,,,,,,,,,,,199.5,199.82000732421875,195.99000549316406,196.0399932861328,30564800.0,,,,,
2024-11-06,,,,,,GOOGLE,177.9252166748047,178.23451058056995,174.64267600746507,174.95198513738399,27061500.0,,,,,,,,,,,,,,,
2024-11-06,,,,,,MICROSOFT,,,,,,417.73455810546875,418.00300613139274,408.1307753660983,410.01974169679755,26681800.0,,,,,,,,,,
2024-11-06,,,,,,AMAZON,,,,,,,,,,,207.08999633789062,207.5500030517578,199.13999938964844,200.00999450683594,72292200.0,,,,,
2024-11-06,221.93984985351562,225.27812143912794,220.41521040716108,221.83023455712816,54561100.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-11-06,,,,,,TESLA,,,,,,,,,,,,,,,,288.5299987792969,289.5899963378906,275.6199951171875,284.6700134277344,165228700.0
2024-11-07,226.6831817626953,227.081789771112,223.7833864288354,223.8431738287627,42137700.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-11-07,,,,,,MICROSOFT,,,,,,422.9540100097656,424.3657590257446,417.43632288625736,418.8281688837221,19901800.0,,,,,,,,,,
2024-11-07,,,,,,GOOGLE,181.86624145507812,182.16556352998285,178.48393702420717,178.70343886419374,16730400.0,,,,,,,,,,,,,,,
2024-11-07,,,,,,TESLA,,,,,,,,,,,,,,,,296.9100036621094,299.75,285.5199890136719,288.8900146484375,117309200.0
2024-11-07,,,,,,AMAZON,,,,,,,,,,,210.0500030517578,212.25,207.19000244140625,207.44000244140625,52878400.0,,,,,
2024-11-08,226.41383361816406,228.10973956989392,225.8651541338214,226.6233197345054,38328800.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-11-08,,,,,,GOOGLE,179.45175170898438,181.9361053506888,179.16241665392053,181.58689369622658,15021500.0,,,,,,,,,,,,,,,
2024-11-08,,,,,,TESLA,,,,,,,,,,,,,,,,321.2200012207031,328.7099914550781,297.6600036621094,299.1400146484375,204782800.0
2024-11-08,,,,,,MICROSOFT,,,,,,420.0808410644531,424.0177855133015,419.32525452801985,422.8446603519728,16891400.0,,,,,,,,,,
2024-11-08,,,,,,AMAZON,,,,,,,,,,,208.17999267578125,209.9600067138672,207.44000244140625,209.72000122070312,36075800.0,,,,,
2024-11-11,,,,,,TESLA,,,,,,,,,,,,,,,,350.0,358.6400146484375,336.0,346.29998779296875,210521600.0
2024-11-11,,,,,,GOOGLE,181.55694580078125,181.67169024189303,179.58144448419563,179.6612647183404,12503400.0,,,,,,,,,,,,,,,
2024-11-11,223.69039916992188,225.15686291743452,220.96697301971395,224.4585504714927,42005600.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-11-11,,,,,,AMAZON,,,,,,,,,,,206.83999633789062,209.64999389648438,205.58999633789062,208.5,35456000.0,,,,,
2024-11-11,,,,,,MICROSOFT,,,,,,415.57720947265625,422.3376216288976,413.5788978774876,420.0609408352946,24503300.0,,,,,,,,,,
2024-11-12,,,,,,TESLA,,,,,,,,,,,,,,,,328.489990234375,345.8399963378906,323.30999755859375,342.739990234375,155726000.0
2024-11-12,,,,,,GOOGLE,182.90390014648438,183.6072865116738,180.57918704795912,180.9683012011966,14065800.0,,,,,,,,,,,,,,,
2024-11-12,,,,,,MICROSOFT,,,,,,420.5679931640625,421.969790701444,414.77193671429194,415.81581365023004,19401200.0,,,,,,,,,,
2024-11-12,223.69039916992188,225.04712701721013,222.82249764582772,224.00963641496367,40398300.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-11-12,,,,,,AMAZON,,,,,,,,,,,208.91000366210938,209.5399932861328,206.00999450683594,208.3699951171875,38942900.0,,,,,
2024-11-13,,,,,,AMAZON,,,,,,,,,,,214.10000610351562,215.08999633789062,209.13999938964844,209.39999389648438,46212900.0,,,,,
2024-11-13,,,,,,GOOGLE,180.080322265625,182.2004988580566,179.71115175357687,181.7365427627674,13969700.0,,,,,,,,,,,,,,,
2024-11-13,,,,,,TESLA,,,,,,,,,,,,,,,,330.239990234375,344.6000061035156,322.5,335.8500061035156,125405600.0
2024-11-13,,,,,,MICROSOFT,,,,,,422.7253723144531,426.8313104637277,415.7760330857976,419.1860937392156,21502200.0,,,,,,,,,,
2024-11-13,224.57826232910156,226.10457929193407,222.2239408664857,223.47093284409854,48566200.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-11-14,227.67080688476562,228.3192366196321,224.45855435577516,224.47851048945301,44923900.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-11-14,,,,,,TESLA,,,,,,,,,,,,,,,,311.17999267578125,329.9800109863281,310.3699951171875,327.69000244140625,120726100.0
2024-11-14,,,,,,MICROSOFT,,,,,,424.4055480957031,425.6780973820496,417.5556327945319,422.526533184943,30246900.0,,,,,,,,,,
2024-11-14,,,,,,AMAZON,,,,,,,,,,,211.47999572753906,215.89999389648438,210.8800048828125,214.16000366210938,42620300.0,,,,,
2024-11-14,,,,,,GOOGLE,176.94744873046875,180.03542477204525,175.6304376208683,179.34199500809183,17925800.0,,,,,,,,,,,,,,,
2024-11-15,,,,,,GOOGLE,173.4952850341797,175.4807733973284,172.35287981643725,175.24131269462887,21708900.0,,,,,,,,,,,,,,,
2024-11-15,,,,,,AMAZON,,,,,,,,,,,202.61000061035156,207.33999633789062,199.61000061035156,206.75999450683594,86591100.0,,,,,
2024-11-15,,,,,,TESLA,,,,,,,,,,,,,,,,320.7200012207031,324.67999267578125,309.2200012207031,310.57000732421875,114440300.0
2024-11-15,224.4585418701172,226.3739196007606,223.73030286311794,225.8551667084814,47923700.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-11-15,,,,,,MICROSOFT,,,,,,412.5847473144531,420.3393400677491,411.23267692258383,417.3767027455775,28247600.0,,,,,,,,,,
2024-11-18,,,,,,TESLA,,,,,,,,,,,,,,,,338.739990234375,348.54998779296875,330.010009765625,340.7300109863281,126547500.0
2024-11-18,227.47128295898438,229.18714506333228,224.62813528483125,224.70794459457642,44686000.0,APPLE,,,,,,,,,,,,,,,,,,,,
